26.0,4.363713275750189,0.038461538461538464,0.15384615384615385,1
26.0,4.363713275750189,0.07692307692307693,0.15384615384615385,1
26.0,4.363713275750189,0.038461538461538464,0.19230769230769232,1
26.0,4.286790198827112,0.038461538461538464,0.19230769230769232,1
194.0,5.7528033744748,0.15463917525773196,0.32989690721649484,1
26.0,4.286790198827112,0.07692307692307693,0.15384615384615385,1
194.0,5.726079085174762,0.13402061855670103,0.4175257731958763,1
194.0,5.739534930996557,0.12371134020618557,0.3711340206185567,1
194.0,5.871244307204257,0.10824742268041238,0.422680412371134,1
194.0,5.806959237498909,0.10824742268041238,0.4072164948453608,1
194.0,5.859833399102981,0.17010309278350516,0.3865979381443299,1
26.0,4.363713275750189,0.038461538461538464,0.19230769230769232,1
26.0,4.363713275750189,0.038461538461538464,0.15384615384615385,1
26.0,4.440636352673266,0.07692307692307693,0.15384615384615385,1
194.0,5.759339637387003,0.14948453608247422,0.4072164948453608,1
194.0,5.652654761036387,0.13917525773195877,0.29381443298969073,1
194.0,5.750142438269599,0.11855670103092783,0.42783505154639173,1
194.0,5.7442755729478145,0.12886597938144329,0.36082474226804123,1
194.0,5.825997012933805,0.1134020618556701,0.4381443298969072,1
194.0,5.7272632532296655,0.11855670103092783,0.4329896907216495,1
194.0,5.767769905548858,0.11855670103092783,0.3556701030927835,1
194.0,5.813988796063902,0.14948453608247422,0.32989690721649484,1
26.0,4.363713275750189,0.038461538461538464,0.19230769230769232,1
26.0,4.440636352673266,0.038461538461538464,0.19230769230769232,1
26.0,4.363713275750189,0.038461538461538464,0.15384615384615385,1
26.0,4.440636352673266,0.07692307692307693,0.15384615384615385,1
194.0,5.830021337939607,0.14432989690721648,0.34536082474226804,1
26.0,4.440636352673266,0.07692307692307693,0.19230769230769232,1
194.0,5.751507528917351,0.13917525773195877,0.35051546391752575,1
194.0,5.7329508978057495,0.1134020618556701,0.32989690721649484,1
194.0,5.767435206753651,0.10824742268041238,0.32989690721649484,1
194.0,5.801271592922826,0.15979381443298968,0.38144329896907214,1
194.0,5.83873654181015,0.1958762886597938,0.35051546391752575,1
26.0,4.440636352673266,0.11538461538461539,0.15384615384615385,1
26.0,4.363713275750189,0.07692307692307693,0.19230769230769232,1
26.0,4.440636352673266,0.07692307692307693,0.19230769230769232,1
194.0,5.744790343412299,0.16494845360824742,0.3402061855670103,1
194.0,5.734747369690266,0.13917525773195877,0.35051546391752575,1
194.0,5.757208466707274,0.14948453608247422,0.4072164948453608,1
194.0,5.79019538361676,0.17525773195876287,0.3556701030927835,1
194.0,5.816487440756455,0.15979381443298968,0.38144329896907214,1
194.0,5.770343757871277,0.12371134020618557,0.37628865979381443,1
194.0,5.769314216942313,0.15463917525773196,0.3917525773195876,1
194.0,5.803701843448654,0.12371134020618557,0.4072164948453608,1
26.0,4.440636352673266,0.038461538461538464,0.19230769230769232,1
26.0,4.440636352673266,0.07692307692307693,0.19230769230769232,1
26.0,4.440636352673266,0.038461538461538464,0.23076923076923078,1
26.0,4.440636352673266,0.038461538461538464,0.23076923076923078,1
194.0,5.772222768059943,0.1134020618556701,0.4381443298969072,1
26.0,4.440636352673266,0.07692307692307693,0.19230769230769232,1
194.0,5.6656925188352565,0.14948453608247422,0.3402061855670103,1
194.0,5.765289891936507,0.12886597938144329,0.3865979381443299,1
194.0,5.789680613152273,0.13402061855670103,0.3917525773195876,1
194.0,5.7763661012425755,0.18556701030927836,0.35051546391752575,1
